Wall time,Step,Value
1634699259.2979214,2140001,1929.0999755859375
1634699327.3373163,2150001,1865.699951171875
1634699395.3735778,2160001,1770.9000244140625
1634699463.1713965,2170001,1694.4000244140625
1634699532.266555,2180001,1737.5999755859375
1634699602.2825186,2190001,1767.199951171875
1634699670.8930073,2200001,1773.5999755859375
1634699739.4890845,2210001,1717.0999755859375
1634699806.2962384,2220001,1701.800048828125
1634699872.846756,2230001,1704.4000244140625
1634699939.434012,2240001,1755.800048828125
1634700005.6466076,2250001,1756.300048828125
1634700071.8207114,2260001,1711.699951171875
1634700138.0075238,2270001,1651.300048828125
1634700204.3878942,2280001,1623.0
1634700270.896386,2290001,1650.699951171875
1634700337.542892,2300001,1741.199951171875
1634700404.150191,2310001,1861.699951171875
1634700470.7945561,2320001,1799.0999755859375
1634700537.6142178,2330001,1735.300048828125
1634700603.790937,2340001,1712.0
1634700670.085721,2350001,1767.4000244140625
1634700736.47901,2360001,1756.0999755859375
1634700802.804754,2370001,1770.300048828125
1634700869.0628314,2380001,1808.699951171875
1634700935.5968533,2390001,1779.0
1634701002.0836031,2400001,1764.699951171875
1634701135.0043201,2420001,1743.5999755859375
1634701201.084725,2430001,1800.199951171875
1634701267.0382013,2440001,1799.5
1634701332.9236844,2450001,1800.0999755859375
1634701398.7562273,2460001,1751.800048828125
1634701464.970032,2470001,1773.199951171875
1634701531.057834,2480001,1805.5
1634701597.4032564,2490001,1797.5999755859375
1634701663.8667116,2500001,1845.800048828125
1634701729.8965726,2510001,1851.300048828125
1634701795.986574,2520001,1907.699951171875
1634701862.0369956,2530001,1878.300048828125
1634701928.3332977,2540001,1836.0
1634701994.6188555,2550001,1834.199951171875
1634702060.8705108,2560001,1853.0999755859375
1634702193.342721,2580001,1735.300048828125
1634702259.5013328,2590001,1701.4000244140625
1634702325.6669421,2600001,1755.699951171875
1634702391.839079,2610001,1831.0
1634702458.110906,2620001,1783.0
1634702524.4574807,2630001,1738.9000244140625
1634702590.6365511,2640001,1712.199951171875
1634702656.9452293,2650001,1776.4000244140625
1634702723.2945247,2660001,1764.199951171875
1634702789.6240675,2670001,1785.0
1634702856.020604,2680001,1781.300048828125
1634702922.3864274,2690001,1800.4000244140625
1634702988.5458746,2700001,1821.0
1634703055.0527987,2710001,1744.0
1634703121.6602304,2720001,1763.800048828125
1634703188.327306,2730001,1786.9000244140625
1634703255.0874205,2740001,1763.300048828125
1634703321.5335886,2750001,1756.0
1634703387.687574,2760001,1748.0
1634703454.1338093,2770001,1766.4000244140625
1634703520.5840454,2780001,1796.4000244140625
1634703587.3580987,2790001,1814.0999755859375
1634703654.0296762,2800001,1879.0
1634703720.6786778,2810001,1854.9000244140625
1634703787.2832932,2820001,1858.699951171875
1634703854.0466774,2830001,1814.699951171875
1634703920.5461578,2840001,1793.5999755859375
1634703987.2009146,2850001,1803.0999755859375
1634704053.910074,2860001,1823.0999755859375
1634704120.1871927,2870001,1849.5
1634704186.7141755,2880001,1806.300048828125
1634704253.3045382,2890001,1770.5
1634704319.605306,2900001,1847.199951171875
1634704385.9158068,2910001,1866.5999755859375
1634704452.2268865,2920001,1841.0999755859375
1634704518.4195874,2930001,1764.0999755859375
1634704584.6455634,2940001,1763.300048828125
1634704650.988498,2950001,1858.800048828125
1634704717.2552302,2960001,1942.300048828125
1634704783.7805614,2970001,1989.199951171875
1634704850.3622859,2980001,1841.300048828125
1634704916.9315753,2990001,1710.9000244140625
1634704983.3392334,3000001,1639.699951171875
1634705049.8900974,3010001,1680.5999755859375
1634705116.4207678,3020001,1685.0999755859375
1634705183.0055194,3030001,1722.199951171875
1634705249.5252595,3040001,1801.5
1634705316.1349673,3050001,1857.5999755859375
1634705382.9143507,3060001,1837.0999755859375
1634705449.6424396,3070001,1790.0999755859375
1634705516.207299,3080001,1761.0999755859375
1634705582.7988036,3090001,1756.0999755859375
1634705649.576373,3100001,1800.0
1634705716.1366959,3110001,1854.5999755859375
1634705782.6506078,3120001,1883.4000244140625
1634705849.4027011,3130001,1914.800048828125
1634705915.7069228,3140001,1877.5
1634705982.0401676,3150001,1904.0999755859375
1634706048.5221457,3160001,1815.5
1634706115.050253,3170001,1801.5
1634706181.6484766,3180001,1789.699951171875
1634706248.1191714,3190001,1748.5
1634706314.7793024,3200001,1778.800048828125
1634706381.1336172,3210001,1782.800048828125
1634706447.7493427,3220001,1758.800048828125
1634706513.9406388,3230001,1768.9000244140625
1634706580.1371653,3240001,1714.800048828125
1634706646.4139023,3250001,1774.199951171875
1634706712.7415144,3260001,1747.5
1634706779.324248,3270001,1794.5
1634706845.7544918,3280001,1805.4000244140625
1634706912.301917,3290001,1760.9000244140625
1634706978.57772,3300001,1823.9000244140625
1634707045.135732,3310001,1751.9000244140625
1634707111.709869,3320001,1783.199951171875
1634707178.2216225,3330001,1784.199951171875
1634707244.7476635,3340001,1741.699951171875
1634707311.226848,3350001,1782.9000244140625
1634707377.597424,3360001,1776.5999755859375
1634707443.740497,3370001,1796.4000244140625
1634707510.305407,3380001,1727.699951171875
1634707576.9131403,3390001,1736.5999755859375
1634707643.5740707,3400001,1741.0999755859375
1634707710.0772088,3410001,1769.300048828125
1634707776.8007314,3420001,1700.9000244140625
1634707843.001821,3430001,1712.5999755859375
1634707909.1680558,3440001,1810.9000244140625
1634707975.531744,3450001,1829.300048828125
1634708042.1477337,3460001,1765.0999755859375
1634708108.280734,3470001,1679.199951171875
1634708174.5932612,3480001,1660.699951171875
1634708241.113986,3490001,1634.0999755859375
1634708307.6623657,3500001,1625.9000244140625
1634708374.4187098,3510001,1686.699951171875
1634708440.942127,3520001,1718.4000244140625
1634708509.5675778,3530001,1694.0999755859375
1634708578.200036,3540001,1673.199951171875
1634708646.6043756,3550001,1708.199951171875
1634708713.6796095,3560001,1685.0999755859375
1634708780.506306,3570001,1711.0999755859375
1634708846.5764093,3580001,1712.4000244140625
1634708913.0801232,3590001,1757.4000244140625
1634708979.535548,3600001,1723.5999755859375
1634709047.2914357,3610001,1679.0
1634709115.753945,3620001,1714.9000244140625
1634709184.4235945,3630001,1814.9000244140625
1634709252.8745742,3640001,1858.5
1634709321.3646848,3650001,1815.5999755859375
1634709390.0321956,3660001,1784.9000244140625
1634709457.010277,3670001,1718.4000244140625
1634709523.6527693,3680001,1726.5
1634709590.341175,3690001,1750.300048828125
1634709657.0613554,3700001,1772.300048828125
1634709723.4739702,3710001,1787.4000244140625
1634709790.0978389,3720001,1746.4000244140625
1634709856.623809,3730001,1787.0999755859375
1634709923.0137646,3740001,1782.199951171875
1634709989.4776194,3750001,1772.0
1634710056.1575844,3760001,1697.699951171875
1634710123.0059426,3770001,1645.0999755859375
1634710189.6603022,3780001,1665.4000244140625
1634710255.9405673,3790001,1723.4000244140625
1634710322.664092,3800001,1755.4000244140625
1634710389.3893616,3810001,1787.5999755859375
1634710456.393551,3820001,1797.800048828125
1634710523.3359902,3830001,1700.300048828125
1634710590.2126634,3840001,1724.699951171875
1634710656.8969288,3850001,1681.5999755859375
1634710723.297806,3860001,1723.699951171875
1634710790.4180946,3870001,1687.4000244140625
1634710857.3026855,3880001,1778.800048828125
1634710924.0371568,3890001,1791.0999755859375
1634710990.482537,3900001,1782.0999755859375
1634711057.2349858,3910001,1734.4000244140625
1634711124.1310368,3920001,1764.199951171875
1634711190.9581316,3930001,1808.800048828125
1634711259.1979272,3940001,1820.800048828125
1634711327.4128816,3950001,1804.0
1634711395.7028527,3960001,1847.800048828125
1634711463.9747598,3970001,1851.199951171875
1634711532.3572087,3980001,1856.9000244140625
1634711600.6799324,3990001,1793.800048828125
1634711669.189506,4000001,1775.5999755859375
1634711737.628647,4010001,1779.0999755859375
1634711806.4662087,4020001,1802.4000244140625
1634711874.4750347,4030001,1838.5
1634711943.0540826,4040001,1843.300048828125
1634712011.341842,4050001,1846.9000244140625
1634712079.3352916,4060001,1874.4000244140625
1634712147.5371504,4070001,1851.5
1634712215.4707925,4080001,1818.4000244140625
1634712283.7775762,4090001,1802.4000244140625
1634712351.9163432,4100001,1821.5999755859375
1634712420.0122821,4110001,1752.5
1634712488.1871119,4120001,1724.699951171875
1634712556.9113903,4130001,1718.699951171875
1634712625.1481447,4140001,1755.300048828125
1634712693.407825,4150001,1835.199951171875
1634712761.276498,4160001,1932.0
1634712829.4531555,4170001,1915.9000244140625
1634712897.7390258,4180001,1775.4000244140625
1634712965.6659505,4190001,1837.0
1634713033.841949,4200001,1851.0999755859375
1634713102.0897367,4210001,1882.5
1634713170.236052,4220001,1823.699951171875
1634713238.589921,4230001,1798.199951171875
1634713306.8512125,4240001,1802.9000244140625
1634713375.7755663,4250001,1774.800048828125
1634713443.7456245,4260001,1760.699951171875
1634713511.8054857,4270001,1779.4000244140625
1634713579.6570413,4280001,1736.0
1634713647.6776037,4290001,1790.5
1634713714.722012,4300001,1725.9000244140625
1634713781.6182868,4310001,1803.300048828125
1634713848.2935169,4320001,1784.4000244140625
1634713914.9383652,4330001,1778.300048828125
1634713981.7543073,4340001,1761.5
1634714048.4218895,4350001,1781.0999755859375
1634714115.3560882,4360001,1843.199951171875
1634714182.06342,4370001,1871.300048828125
1634714248.8520396,4380001,1817.300048828125
1634714316.3347344,4390001,1780.5
1634714383.152558,4400001,1754.300048828125
1634714450.085958,4410001,1728.0
1634714516.873396,4420001,1728.0
1634714583.632837,4430001,1802.300048828125
1634714650.4010465,4440001,1811.199951171875
1634714717.3932397,4450001,1811.9000244140625
1634714784.52853,4460001,1738.9000244140625
1634714851.3389392,4470001,1780.0
1634714918.405419,4480001,1782.0999755859375
1634714985.065757,4490001,1764.0
1634715051.6372054,4500001,1744.5
1634715118.492606,4510001,1788.4000244140625
1634715185.3183916,4520001,1795.0
1634715253.655619,4530001,1775.9000244140625
1634715322.3826375,4540001,1737.699951171875
1634715391.1300287,4550001,1733.699951171875
1634715459.9807897,4560001,1701.4000244140625
1634715528.8420038,4570001,1748.5999755859375
1634715597.5782726,4580001,1823.5999755859375
1634715666.2113292,4590001,1884.199951171875
1634715735.0745473,4600001,1863.300048828125
1634715803.0203621,4610001,1825.800048828125
1634715869.681503,4620001,1799.9000244140625
1634715936.3621056,4630001,1782.0
1634716003.2716699,4640001,1775.199951171875
1634716070.0141602,4650001,1798.699951171875
1634716138.6372201,4660001,1782.199951171875
1634716205.335885,4670001,1800.0999755859375
1634716271.846996,4680001,1788.300048828125
1634716338.4854891,4690001,1854.0999755859375
1634716404.9758863,4700001,1827.0999755859375
1634716471.7277987,4710001,1841.5
1634716538.8770792,4720001,1819.300048828125
1634716605.7915156,4730001,1766.5999755859375
1634716672.631008,4740001,1757.0999755859375
1634716739.476372,4750001,1817.0
1634716806.1619046,4760001,1783.800048828125
1634716873.1930084,4770001,1779.699951171875
1634716940.1718497,4780001,1737.0
1634717006.9761753,4790001,1841.800048828125
1634717074.0577204,4800001,1820.5
1634717140.9232008,4810001,1796.0
1634717208.206247,4820001,1736.800048828125
1634717275.163079,4830001,1732.0999755859375
1634717342.3674753,4840001,1777.4000244140625
1634717409.5173364,4850001,1823.4000244140625
1634717477.242742,4860001,1830.9000244140625
1634717545.8473687,4870001,1845.0
1634717614.419,4880001,1824.4000244140625
1634717681.9631581,4890001,1803.0
1634717749.5963285,4900001,1822.5
1634717816.3232157,4910001,1871.699951171875
1634717883.1018057,4920001,1870.5999755859375
1634717950.6050227,4930001,1855.199951171875
1634718018.8263645,4940001,1772.199951171875
1634718087.25023,4950001,1778.699951171875
1634718155.8212433,4960001,1735.9000244140625
1634718222.7462301,4970001,1809.5999755859375
1634718290.5381198,4980001,1825.300048828125
1634718359.3910685,4990001,1904.800048828125
1634718428.1335397,5000001,1837.199951171875
1634718496.9801009,5010001,1871.699951171875
1634718565.5809011,5020001,1798.4000244140625
1634718633.3272562,5030001,1894.199951171875
1634718700.2077901,5040001,1883.5
1634718767.014276,5050001,1848.199951171875
1634718833.8611014,5060001,1779.300048828125
1634718902.1664484,5070001,1751.9000244140625
1634718968.9813104,5080001,1755.5
1634719035.7347496,5090001,1801.300048828125
1634719102.751814,5100001,1768.300048828125
1634719171.0374992,5110001,1700.0999755859375
1634719239.6044066,5120001,1596.800048828125
1634719308.9918733,5130001,1680.5999755859375
1634719378.5581326,5140001,1782.5999755859375
1634719447.650533,5150001,1790.5
1634719516.9687157,5160001,1774.4000244140625
1634719586.151217,5170001,1717.0
1634719655.1483152,5180001,1777.0999755859375
1634719724.0897202,5190001,1823.800048828125
1634719793.5078123,5200001,1868.800048828125
1634719862.2802536,5210001,1945.5999755859375
1634719931.389817,5220001,1885.9000244140625
1634720000.7386072,5230001,1855.699951171875
1634720069.9626775,5240001,1746.5999755859375
1634720139.3519437,5250001,1735.4000244140625
1634720208.142543,5260001,1824.9000244140625
1634720277.2285094,5270001,1904.0999755859375
1634720346.2894874,5280001,1988.9000244140625
1634720415.6225157,5290001,1936.699951171875
1634720484.2516081,5300001,1862.699951171875
1634720553.634972,5310001,1770.0999755859375
1634720622.6355574,5320001,1765.0
1634720691.0006824,5330001,1744.4000244140625
1634720760.0187283,5340001,1719.699951171875
1634720829.0701253,5350001,1695.0999755859375
1634720898.0041006,5360001,1681.5
1634720967.5330083,5370001,1629.0
1634721036.653412,5380001,1733.800048828125
1634721105.6631484,5390001,1741.800048828125
1634721174.6117957,5400001,1765.5
1634721243.1958232,5410001,1685.5
1634721312.0531995,5420001,1739.699951171875
1634721380.886295,5430001,1743.0999755859375
1634721449.6086013,5440001,1677.300048828125
1634721518.5995831,5450001,1753.9000244140625
1634721587.5225806,5460001,1766.0999755859375
1634721656.4255757,5470001,1801.0999755859375
1634721725.150749,5480001,1762.0999755859375
1634721793.8012614,5490001,1746.300048828125
1634721862.4137583,5500001,1691.199951171875
1634721931.5952592,5510001,1706.5999755859375
1634722000.7852578,5520001,1708.4000244140625
1634722070.0616133,5530001,1743.800048828125
1634722138.9503026,5540001,1731.9000244140625
1634722207.610253,5550001,1644.5
1634722276.3122857,5560001,1670.300048828125
1634722345.2367961,5570001,1673.300048828125
1634722414.101188,5580001,1764.199951171875
1634722482.5792444,5590001,1681.199951171875
1634722551.3145216,5600001,1674.5
1634722619.5119019,5610001,1609.199951171875
1634722686.2624888,5620001,1644.5999755859375
1634722752.9700022,5630001,1677.300048828125
1634722819.8002,5640001,1750.5999755859375
1634722886.7116423,5650001,1721.800048828125
1634722953.5511024,5660001,1639.4000244140625
1634723020.293311,5670001,1598.9000244140625
1634723087.0864232,5680001,1626.5
1634723153.8771331,5690001,1668.699951171875
1634723220.7811055,5700001,1652.300048828125
1634723287.4235187,5710001,1663.699951171875
1634723354.2451737,5720001,1661.5999755859375
1634723420.9136002,5730001,1685.5
1634723487.7955565,5740001,1704.199951171875
1634723554.4735358,5750001,1727.699951171875
1634723621.2881186,5760001,1724.0999755859375
1634723688.2562404,5770001,1712.199951171875
1634723756.8785703,5780001,1760.4000244140625
1634723825.6774983,5790001,1755.5999755859375
1634723894.5580838,5800001,1791.0
1634723963.2007687,5810001,1768.300048828125
1634724030.1116576,5820001,1735.199951171875
1634724096.7941844,5830001,1715.199951171875
1634724163.2935827,5840001,1678.0999755859375
1634724229.8867264,5850001,1730.300048828125
1634724296.347146,5860001,1764.0999755859375
1634724362.8956902,5870001,1807.0
1634724429.3877075,5880001,1744.5999755859375
1634724496.1854541,5890001,1652.300048828125
1634724562.7790244,5900001,1594.5
1634724629.382842,5910001,1568.800048828125
1634724695.862187,5920001,1598.4000244140625
1634724762.5085397,5930001,1609.9000244140625
1634724829.076465,5940001,1664.699951171875
1634724895.4808567,5950001,1701.5999755859375
1634724962.1126137,5960001,1730.0999755859375
1634725029.024065,5970001,1718.199951171875
1634725095.7778175,5980001,1687.0
1634725162.7989058,5990001,1604.9000244140625
1634725229.9805677,6000001,1604.300048828125
1634725297.198245,6010001,1581.9000244140625
1634725363.8153613,6020001,1715.5999755859375
1634725430.2834427,6030001,1689.199951171875
1634725496.87044,6040001,1684.4000244140625
1634725563.370368,6050001,1669.4000244140625
1634725630.1247733,6060001,1702.4000244140625
1634725696.6138368,6070001,1676.199951171875
1634725763.1044962,6080001,1674.699951171875
1634725830.364954,6090001,1662.4000244140625
1634725896.9616134,6100001,1694.9000244140625
1634725963.4211514,6110001,1697.699951171875
1634726030.371339,6120001,1676.0
1634726097.130586,6130001,1602.9000244140625
1634726163.9154353,6140001,1573.5
1634726230.9988437,6150001,1610.0999755859375
1634726298.1072593,6160001,1629.0
1634726365.08043,6170001,1647.5
1634726431.889107,6180001,1634.800048828125
1634726498.65276,6190001,1603.0
1634726565.2771773,6200001,1686.4000244140625
1634726632.1801603,6210001,1725.4000244140625
1634726698.8494945,6220001,1809.800048828125
1634726765.428437,6230001,1787.5
1634726832.2232673,6240001,1725.4000244140625
1634726898.7006383,6250001,1713.800048828125
1634726965.4275808,6260001,1711.199951171875
1634727032.3079696,6270001,1749.9000244140625
1634727099.2991645,6280001,1710.199951171875
1634727166.115293,6290001,1703.199951171875
1634727232.9073596,6300001,1655.0
1634727299.6591957,6310001,1691.4000244140625
1634727366.445884,6320001,1687.699951171875
1634727432.4786215,6330001,1813.699951171875
1634727500.7478812,6340001,1777.9000244140625
1634727569.502251,6350001,1761.800048828125
1634727638.3007004,6360001,1699.0999755859375
1634727706.7758002,6370001,1748.5999755859375
1634727775.5891666,6380001,1771.4000244140625
1634727844.2027352,6390001,1830.0999755859375
1634727912.768856,6400001,1895.800048828125
1634727980.785437,6410001,1918.4000244140625
1634728047.5289953,6420001,1837.4000244140625
1634728114.526315,6430001,1765.9000244140625
1634728181.265314,6440001,1720.800048828125
1634728247.7869356,6450001,1733.800048828125
1634728314.5640264,6460001,1754.9000244140625
1634728381.0499308,6470001,1778.5999755859375
1634728447.9937403,6480001,1686.0
1634728514.5191898,6490001,1705.4000244140625
1634728581.5112221,6500001,1693.199951171875
1634728648.3639333,6510001,1735.5
1634728715.1003532,6520001,1673.199951171875
1634728781.7785947,6530001,1665.800048828125
1634728848.1932027,6540001,1541.800048828125
1634728914.5947142,6550001,1575.699951171875
1634728981.4016387,6560001,1632.4000244140625
1634729047.9372017,6570001,1686.300048828125
1634729114.6317139,6580001,1719.0
1634729181.308919,6590001,1700.0999755859375
1634729248.1416116,6600001,1726.300048828125
1634729314.879115,6610001,1680.0999755859375
1634729381.8183603,6620001,1656.0
1634729448.626955,6630001,1635.5999755859375
1634729515.7537713,6640001,1665.699951171875
1634729582.6237211,6650001,1773.5
1634729649.4100757,6660001,1749.0999755859375
1634729715.8370702,6670001,1799.5
1634729782.3214843,6680001,1678.9000244140625
1634729848.8545008,6690001,1691.5
1634729915.7188003,6700001,1629.0
1634729983.5307992,6710001,1733.699951171875
1634730052.148039,6720001,1757.0999755859375
1634730119.9788454,6730001,1703.5999755859375
1634730186.7829082,6740001,1634.0
1634730253.7951334,6750001,1765.5
1634730320.669494,6760001,1831.699951171875
1634730387.4784355,6770001,1816.199951171875
1634730453.7594395,6780001,1717.9000244140625
1634730520.3078518,6790001,1744.800048828125
1634730587.1991758,6800001,1697.0
1634730653.9314294,6810001,1769.699951171875
1634730720.481057,6820001,1669.800048828125
1634730787.4616683,6830001,1732.300048828125
1634730854.0553093,6840001,1749.4000244140625
1634730920.932661,6850001,1803.5999755859375
1634730987.4952183,6860001,1840.0999755859375
1634731054.3058875,6870001,1821.5999755859375
1634731121.1100895,6880001,1835.699951171875
1634731187.7367141,6890001,1751.0
1634731254.243333,6900001,1777.5
1634731320.9903207,6910001,1808.300048828125
1634731387.2831044,6920001,1857.300048828125
1634731453.7890723,6930001,1879.0
